"order_date";"market";"target_profit"
"2013-7-18";"Africa";326
"2013-7-19";"Africa";176
"2013-7-20";"Africa";43
"2013-7-21";"Africa";9
"2013-7-22";"Africa";189
"2013-7-23";"Africa";189
"2013-7-24";"Africa";29
"2013-7-25";"Africa";21
"2013-7-26";"Africa";1793
"2013-7-27";"Africa";93
"2013-7-28";"Africa";7
"2013-7-29";"Africa";66
"2013-7-30";"Africa";29
"2013-7-31";"Africa";474
"2013-8-1";"Africa";60
"2013-8-2";"Africa";131
"2013-8-3";"Africa";224
"2013-8-4";"Africa";74
"2013-8-5";"Africa";94
"2013-8-6";"Africa";9
"2013-8-7";"Africa";68
"2013-8-8";"Africa";857
"2013-8-9";"Africa";1195
"2013-8-10";"Africa";103
"2013-8-11";"Africa";12
"2013-8-12";"Africa";259
"2013-8-13";"Africa";237
"2013-8-14";"Africa";33
"2013-8-15";"Africa";927
"2013-8-16";"Africa";208
"2013-8-17";"Africa";2
"2013-8-18";"Africa";24
"2013-8-19";"Africa";925
"2013-8-20";"Africa";226
"2013-8-21";"Africa";107
"2013-8-22";"Africa";2404
"2013-8-23";"Africa";2048
"2013-8-24";"Africa";669
"2013-8-25";"Africa";50
"2013-8-26";"Africa";622
"2013-8-27";"Africa";1729
"2013-8-28";"Africa";469
"2013-8-29";"Africa";43
"2013-8-30";"Africa";139
"2013-8-31";"Africa";87
"2013-9-1";"Africa";74
"2013-9-2";"Africa";3
"2013-9-3";"Africa";620
"2013-9-4";"Africa";636
"2013-9-5";"Africa";48
"2013-9-6";"Africa";6
"2013-9-7";"Africa";10
"2013-9-8";"Africa";84
"2013-9-9";"Africa";109
"2013-9-10";"Africa";249
"2013-9-11";"Africa";42
"2013-9-12";"Africa";202
"2013-9-13";"Africa";416
"2013-9-14";"Africa";75
"2013-9-15";"Africa";31
"2013-9-16";"Africa";71
"2013-9-17";"Africa";141
"2013-9-18";"Africa";37
"2013-9-19";"Africa";14
"2013-9-20";"Africa";103
"2013-9-21";"Africa";414
"2013-9-22";"Africa";2
"2013-9-23";"Africa";159
"2013-9-24";"Africa";1524
"2013-9-25";"Africa";1930
"2013-9-26";"Africa";25
"2013-9-27";"Africa";823
"2013-9-28";"Africa";9
"2013-9-29";"Africa";30
"2013-9-30";"Africa";23
"2013-10-1";"Africa";16
"2013-10-2";"Africa";69
"2013-10-3";"Africa";70
"2013-10-4";"Africa";106
"2013-10-5";"Africa";42
"2013-10-6";"Africa";17
"2013-10-7";"Africa";394
"2013-10-8";"Africa";150
"2013-10-9";"Africa";596
"2013-10-10";"Africa";2
"2013-10-11";"Africa";49
"2013-10-12";"Africa";87
"2013-10-13";"Africa";4
"2013-10-14";"Africa";458
"2013-10-15";"Africa";4
"2013-10-16";"Africa";33
"2013-10-17";"Africa";831
"2013-10-18";"Africa";25
"2013-10-19";"Africa";3
"2013-10-20";"Africa";4
"2013-10-21";"Africa";108
"2013-10-22";"Africa";104
"2013-10-23";"Africa";252
"2013-10-24";"Africa";84
"2013-10-25";"Africa";821
"2013-10-26";"Africa";5
"2013-10-27";"Africa";11
"2013-10-28";"Africa";66
"2013-10-29";"Africa";241
"2013-10-30";"Africa";392
"2013-10-31";"Africa";1150
"2013-11-1";"Africa";13
"2013-11-2";"Africa";82
"2013-11-3";"Africa";74
"2013-11-4";"Africa";107
"2013-11-5";"Africa";464
"2013-11-6";"Africa";286
"2013-11-7";"Africa";237
"2013-11-8";"Africa";926
"2013-11-9";"Africa";86
"2013-11-10";"Africa";98
"2013-11-11";"Africa";28
"2013-11-12";"Africa";11
"2013-11-13";"Africa";291
"2013-11-14";"Africa";163
"2013-11-15";"Africa";57
"2013-11-16";"Africa";17
"2013-11-17";"Africa";12
"2013-11-18";"Africa";578
"2013-11-19";"Africa";192
"2013-11-20";"Africa";2
"2013-11-21";"Africa";23
"2013-11-22";"Africa";284
"2013-11-23";"Africa";720
"2013-11-24";"Africa";6
"2013-11-25";"Africa";340
"2013-11-26";"Africa";170
"2013-11-27";"Africa";59
"2013-11-28";"Africa";555
"2013-11-29";"Africa";535
"2013-11-30";"Africa";71
"2013-12-1";"Africa";2
"2013-12-2";"Africa";29
"2013-12-3";"Africa";24
"2013-12-4";"Africa";33
"2013-12-5";"Africa";232
"2013-12-6";"Africa";295
"2013-12-7";"Africa";446
"2013-12-8";"Africa";2
"2013-12-9";"Africa";227
"2013-12-10";"Africa";210
"2013-12-11";"Africa";19
"2013-12-12";"Africa";1390
"2013-12-13";"Africa";11
"2013-12-14";"Africa";97
"2013-12-15";"Africa";13
"2013-12-16";"Africa";575
"2013-12-17";"Africa";101
"2013-12-18";"Africa";260
"2013-12-19";"Africa";119
"2013-12-20";"Africa";201
"2013-12-21";"Africa";140
"2013-12-22";"Africa";22
"2013-12-23";"Africa";29
"2013-12-24";"Africa";377
"2013-12-25";"Africa";256
"2013-12-26";"Africa";627
"2013-12-27";"Africa";882
"2013-12-28";"Africa";20
"2013-12-29";"Africa";74
"2013-12-30";"Africa";314
"2013-12-31";"Africa";785
"2014-1-1";"Africa";35
"2014-1-2";"Africa";223
"2014-1-3";"Africa";33
"2014-1-4";"Africa";18
"2014-1-5";"Africa";15
"2014-1-6";"Africa";0
"2014-1-7";"Africa";15
"2014-1-8";"Africa";88
"2014-1-9";"Africa";49
"2014-1-10";"Africa";249
"2014-1-11";"Africa";9
"2014-1-12";"Africa";41
"2014-1-13";"Africa";338
"2014-1-14";"Africa";15
"2014-1-15";"Africa";64
"2014-1-16";"Africa";1033
"2014-1-17";"Africa";31
"2014-1-18";"Africa";171
"2014-1-19";"Africa";24
"2014-1-20";"Africa";1037
"2014-1-21";"Africa";4
"2014-1-22";"Africa";265
"2014-1-23";"Africa";87
"2014-1-24";"Africa";227
"2014-1-25";"Africa";30
"2014-1-26";"Africa";5
"2014-1-27";"Africa";231
"2014-1-28";"Africa";18
"2014-1-29";"Africa";619
"2014-1-30";"Africa";59
"2014-1-31";"Africa";12
"2014-2-1";"Africa";20
"2014-2-2";"Africa";35
"2014-2-3";"Africa";44
"2014-2-4";"Africa";29
"2014-2-5";"Africa";46
"2014-2-6";"Africa";14
"2014-2-7";"Africa";36
"2014-2-8";"Africa";44
"2014-2-9";"Africa";6
"2014-2-10";"Africa";161
"2014-2-11";"Africa";1290
"2014-2-12";"Africa";223
"2014-2-13";"Africa";243
"2014-2-14";"Africa";44
"2014-2-15";"Africa";167
"2014-2-16";"Africa";18
"2014-2-17";"Africa";301
"2014-2-18";"Africa";80
"2014-2-19";"Africa";209
"2014-2-20";"Africa";134
"2014-2-21";"Africa";349
"2014-2-22";"Africa";12
"2014-2-23";"Africa";19
"2014-2-24";"Africa";84
"2014-2-25";"Africa";22
"2014-2-26";"Africa";143
"2014-2-27";"Africa";125
"2014-2-28";"Africa";336
"2014-3-1";"Africa";3
"2014-3-2";"Africa";180
"2014-3-3";"Africa";8
"2014-3-4";"Africa";364
"2014-3-5";"Africa";133
"2014-3-6";"Africa";78
"2014-3-7";"Africa";249
"2014-3-8";"Africa";27
"2014-3-9";"Africa";15
"2014-3-10";"Africa";8
"2014-3-11";"Africa";2074
"2014-3-12";"Africa";296
"2014-3-13";"Africa";33
"2014-3-14";"Africa";90
"2014-3-15";"Africa";5
"2014-3-16";"Africa";63
"2014-3-17";"Africa";77
"2014-3-18";"Africa";300
"2014-3-19";"Africa";1419
"2014-3-20";"Africa";430
"2014-3-21";"Africa";357
"2014-3-22";"Africa";14
"2014-3-23";"Africa";30
"2014-3-24";"Africa";149
"2014-3-25";"Africa";54
"2014-3-26";"Africa";908
"2014-3-27";"Africa";38
"2014-3-28";"Africa";103
"2014-3-29";"Africa";39
"2014-3-30";"Africa";16
"2014-3-31";"Africa";318
"2014-4-1";"Africa";8
"2014-4-2";"Africa";806
"2014-4-3";"Africa";27
"2014-4-4";"Africa";12
"2014-4-5";"Africa";35
"2014-4-6";"Africa";60
"2014-4-7";"Africa";50
"2014-4-8";"Africa";341
"2014-4-9";"Africa";332
"2014-4-10";"Africa";15
"2014-4-11";"Africa";45
"2014-4-12";"Africa";477
"2014-4-13";"Africa";7
"2014-4-14";"Africa";3853
"2014-4-15";"Africa";1216
"2014-4-16";"Africa";1
"2014-4-17";"Africa";51
"2014-4-18";"Africa";305
"2014-4-19";"Africa";24
"2014-4-20";"Africa";3
"2014-4-21";"Africa";130
"2014-4-22";"Africa";102
"2014-4-23";"Africa";820
"2014-4-24";"Africa";190
"2014-4-25";"Africa";112
"2014-4-26";"Africa";25
"2014-4-27";"Africa";2
"2014-4-28";"Africa";52
"2014-4-29";"Africa";90
"2014-4-30";"Africa";83
"2014-5-1";"Africa";313
"2014-5-2";"Africa";22
"2014-5-3";"Africa";37
"2014-5-4";"Africa";131
"2014-5-5";"Africa";156
"2014-5-6";"Africa";31
"2014-5-7";"Africa";176
"2014-5-8";"Africa";432
"2014-5-9";"Africa";120
"2014-5-10";"Africa";715
"2014-5-11";"Africa";88
"2014-5-12";"Africa";26
"2014-5-13";"Africa";76
"2014-5-14";"Africa";12
"2014-5-15";"Africa";257
"2014-5-16";"Africa";2419
"2014-5-17";"Africa";26
"2014-5-18";"Africa";60
"2014-5-19";"Africa";1011
"2014-5-20";"Africa";109
"2014-5-21";"Africa";94
"2014-5-22";"Africa";808
"2014-5-23";"Africa";126
"2014-5-24";"Africa";83
"2014-5-25";"Africa";28
"2014-5-26";"Africa";2
"2014-5-27";"Africa";1067
"2014-5-28";"Africa";1367
"2014-5-29";"Africa";513
"2014-5-30";"Africa";25
"2014-5-31";"Africa";71
"2014-6-1";"Africa";535
"2014-6-2";"Africa";512
"2014-6-3";"Africa";52
"2014-6-4";"Africa";4
"2014-6-5";"Africa";288
"2014-6-6";"Africa";182
"2014-6-7";"Africa";60
"2014-6-8";"Africa";443
"2014-6-9";"Africa";1494
"2014-6-10";"Africa";1339
"2014-6-11";"Africa";204
"2014-6-12";"Africa";652
"2014-6-13";"Africa";178
"2014-6-14";"Africa";357
"2014-6-15";"Africa";57
"2014-6-16";"Africa";237
"2014-6-17";"Africa";22
"2014-6-18";"Africa";100
"2014-6-19";"Africa";28
"2014-6-20";"Africa";394
"2014-6-21";"Africa";15
"2014-6-22";"Africa";13
"2014-6-23";"Africa";455
"2014-6-24";"Africa";170
"2014-6-25";"Africa";126
"2014-6-26";"Africa";117
"2014-6-27";"Africa";26
"2014-6-28";"Africa";755
"2014-6-29";"Africa";20
"2014-6-30";"Africa";750
"2014-7-1";"Africa";353
"2014-7-2";"Africa";1443
"2014-7-3";"Africa";6
"2014-7-4";"Africa";53
"2014-7-5";"Africa";476
"2014-7-6";"Africa";22
"2014-7-7";"Africa";215
"2014-7-8";"Africa";1
"2014-7-9";"Africa";264
"2014-7-10";"Africa";395
"2014-7-11";"Africa";1
"2014-7-12";"Africa";54
"2014-7-13";"Africa";77
"2014-7-14";"Africa";53
"2014-7-15";"Africa";23
"2014-7-16";"Africa";68
"2014-7-17";"Africa";43
"2014-7-18";"Africa";69
"2014-7-19";"Africa";20
"2014-7-20";"Africa";71
"2014-7-21";"Africa";334
"2014-7-22";"Africa";220
"2014-7-23";"Africa";94
"2014-7-24";"Africa";27
"2014-7-25";"Africa";878
"2014-7-26";"Africa";15
"2014-7-27";"Africa";68
"2014-7-28";"Africa";156
"2014-7-29";"Africa";5
"2014-7-30";"Africa";51
"2014-7-31";"Africa";147
"2014-8-1";"Africa";240
"2014-8-2";"Africa";1226
"2014-8-3";"Africa";22
"2014-8-4";"Africa";1804
"2014-8-5";"Africa";227
"2014-8-6";"Africa";420
"2014-8-7";"Africa";766
"2014-8-8";"Africa";492
"2014-8-9";"Africa";397
"2014-8-10";"Africa";6
"2014-8-11";"Africa";458
"2014-8-12";"Africa";197
"2014-8-13";"Africa";181
"2014-8-14";"Africa";267
"2014-8-15";"Africa";3
"2014-8-16";"Africa";39
"2014-8-17";"Africa";162
"2014-8-18";"Africa";174
"2014-8-19";"Africa";8
"2014-8-20";"Africa";255
"2014-8-21";"Africa";365
"2014-8-22";"Africa";1881
"2014-8-23";"Africa";19
"2014-8-24";"Africa";21
"2014-8-25";"Africa";66
"2014-8-26";"Africa";268
"2014-8-27";"Africa";47
"2014-8-28";"Africa";59
"2014-8-29";"Africa";214
"2014-8-30";"Africa";53
"2014-8-31";"Africa";126
"2014-9-1";"Africa";547
"2014-9-2";"Africa";346
"2014-9-3";"Africa";1424
"2014-9-4";"Africa";394
"2014-9-5";"Africa";616
"2014-9-6";"Africa";819
"2014-9-7";"Africa";29
"2014-9-8";"Africa";228
"2014-9-9";"Africa";28
"2014-9-10";"Africa";13
"2014-9-11";"Africa";87
"2014-9-12";"Africa";127
"2014-9-13";"Africa";2
"2014-9-14";"Africa";22
"2014-9-15";"Africa";1771
"2014-9-16";"Africa";38
"2014-9-17";"Africa";1069
"2014-9-18";"Africa";1269
"2014-9-19";"Africa";40
"2014-9-20";"Africa";24
"2014-9-21";"Africa";50
"2014-9-22";"Africa";171
"2014-9-23";"Africa";129
"2014-9-24";"Africa";54
"2014-9-25";"Africa";286
"2014-9-26";"Africa";262
"2014-9-27";"Africa";136
"2014-9-28";"Africa";31
"2014-9-29";"Africa";3
"2014-9-30";"Africa";32
"2014-10-1";"Africa";15
"2014-10-2";"Africa";105
"2014-10-3";"Africa";3913
"2014-10-4";"Africa";18
"2014-10-5";"Africa";88
"2014-10-6";"Africa";609
"2014-10-7";"Africa";118
"2014-10-8";"Africa";190
"2014-10-9";"Africa";192
"2014-10-10";"Africa";123
"2014-10-11";"Africa";88
"2014-10-12";"Africa";158
"2014-10-13";"Africa";1
"2014-10-14";"Africa";13
"2014-10-15";"Africa";4
"2014-10-16";"Africa";5
"2014-10-17";"Africa";50
"2014-10-18";"Africa";7
"2014-10-19";"Africa";23
"2014-10-20";"Africa";10
"2014-10-21";"Africa";46
"2014-10-22";"Africa";408
"2014-10-23";"Africa";62
"2014-10-24";"Africa";8
"2014-10-25";"Africa";11
"2014-10-26";"Africa";30
"2014-10-27";"Africa";14
"2014-10-28";"Africa";2899
"2014-10-29";"Africa";361
"2014-10-30";"Africa";48
"2014-10-31";"Africa";155
"2014-11-1";"Africa";224
"2014-11-2";"Africa";25
"2014-11-3";"Africa";117
"2014-11-4";"Africa";990
"2014-11-5";"Africa";354
"2014-11-6";"Africa";746
"2014-11-7";"Africa";5
"2014-11-8";"Africa";1938
"2014-11-9";"Africa";151
"2014-11-10";"Africa";116
"2014-11-11";"Africa";341
"2014-11-12";"Africa";107
"2014-11-13";"Africa";335
"2014-11-14";"Africa";135
"2014-11-15";"Africa";11
"2014-11-16";"Africa";44
"2014-11-17";"Africa";100
"2014-11-18";"Africa";296
"2014-11-19";"Africa";147
"2014-11-20";"Africa";5
"2014-11-21";"Africa";678
"2014-11-22";"Africa";309
"2014-11-23";"Africa";7
"2014-11-24";"Africa";1039
"2014-11-25";"Africa";21
"2014-11-26";"Africa";1541
"2014-11-27";"Africa";3396
"2014-11-28";"Africa";52
"2014-11-29";"Africa";72
"2014-11-30";"Africa";270
"2014-12-1";"Africa";1397
"2014-12-2";"Africa";78
"2014-12-3";"Africa";987
"2014-12-4";"Africa";1404
"2014-12-5";"Africa";48
"2014-12-6";"Africa";4
"2014-12-7";"Africa";36
"2014-12-8";"Africa";1013
"2014-12-9";"Africa";970
"2014-12-10";"Africa";457
"2014-12-11";"Africa";341
"2014-12-12";"Africa";153
"2014-12-13";"Africa";6
"2014-12-14";"Africa";56
"2014-12-15";"Africa";231
"2014-12-16";"Africa";97
"2014-12-17";"Africa";562
"2014-12-18";"Africa";38
"2014-12-19";"Africa";2315
"2014-12-20";"Africa";248
"2014-12-21";"Africa";1
"2014-12-22";"Africa";220
"2014-12-23";"Africa";47
"2014-12-24";"Africa";248
"2014-12-25";"Africa";678
"2014-12-26";"Africa";59
"2014-12-27";"Africa";123
"2014-12-28";"Africa";18
"2014-12-29";"Africa";128
"2014-12-30";"Africa";342
"2014-12-31";"Africa";356
"2011-1-1";"APAC";152
"2011-1-2";"APAC";47
"2011-1-3";"APAC";460
"2011-1-4";"APAC";7
"2011-1-5";"APAC";53
"2011-1-6";"APAC";30
"2011-1-7";"APAC";263
"2011-1-8";"APAC";600
"2011-1-9";"APAC";47
"2011-1-10";"APAC";771
"2011-1-11";"APAC";569
"2011-1-12";"APAC";2
"2011-1-13";"APAC";0
"2011-1-14";"APAC";23
"2011-1-15";"APAC";39
"2011-1-16";"APAC";25
"2011-1-17";"APAC";10
"2011-1-18";"APAC";12
"2011-1-19";"APAC";149
"2011-1-20";"APAC";14
"2011-1-21";"APAC";56
"2011-1-22";"APAC";94
"2011-1-23";"APAC";23
"2011-1-24";"APAC";445
"2011-1-25";"APAC";34
"2011-1-26";"APAC";8
"2011-1-27";"APAC";94
"2011-1-28";"APAC";18
"2011-1-29";"APAC";6
"2011-1-30";"APAC";18
"2011-1-31";"APAC";1139
"2011-2-1";"APAC";216
"2011-2-2";"APAC";25
"2011-2-3";"APAC";11
"2011-2-4";"APAC";264
"2011-2-5";"APAC";5
"2011-2-6";"APAC";50
"2011-2-7";"APAC";136
"2011-2-8";"APAC";40
"2011-2-9";"APAC";728
"2011-2-10";"APAC";3029
"2011-2-11";"APAC";2
"2011-2-12";"APAC";6
"2011-2-13";"APAC";6
"2011-2-14";"APAC";698
"2011-2-15";"APAC";6
"2011-2-16";"APAC";327
"2011-2-17";"APAC";8
"2011-2-18";"APAC";100
"2011-2-19";"APAC";15
"2011-2-20";"APAC";247
"2011-2-21";"APAC";270
"2011-2-22";"APAC";91
"2011-2-23";"APAC";1186
"2011-2-24";"APAC";12
"2011-2-25";"APAC";1379
"2011-2-26";"APAC";11
"2011-2-27";"APAC";63
"2011-2-28";"APAC";1662
"2011-3-1";"APAC";14
"2011-3-2";"APAC";536
"2011-3-3";"APAC";317
"2011-3-4";"APAC";19
"2011-3-5";"APAC";33
"2011-3-6";"APAC";91
"2011-3-7";"APAC";40
"2011-3-8";"APAC";1091
"2011-3-9";"APAC";1
"2011-3-10";"APAC";888
"2011-3-11";"APAC";113
"2011-3-12";"APAC";3654
"2011-3-13";"APAC";24
"2011-3-14";"APAC";16
"2011-3-15";"APAC";245
"2011-3-16";"APAC";109
"2011-3-17";"APAC";22
"2011-3-18";"APAC";88
"2011-3-19";"APAC";31
"2011-3-20";"APAC";31
"2011-3-21";"APAC";1522
"2011-3-22";"APAC";328
"2011-3-23";"APAC";60
"2011-3-24";"APAC";17
"2011-3-25";"APAC";128
"2011-3-26";"APAC";62
"2011-3-27";"APAC";3
"2011-3-28";"APAC";212
"2011-3-29";"APAC";44
"2011-3-30";"APAC";72
"2011-3-31";"APAC";440
"2011-4-1";"APAC";4
"2011-4-2";"APAC";3980
"2011-4-3";"APAC";186
"2011-4-4";"APAC";20
"2011-4-5";"APAC";137
"2011-4-6";"APAC";79
"2011-4-7";"APAC";15
"2011-4-8";"APAC";1298
"2011-4-9";"APAC";92
"2011-4-10";"APAC";11
"2011-4-11";"APAC";71
"2011-4-12";"APAC";287
"2011-4-13";"APAC";374
"2011-4-14";"APAC";1471
"2011-4-15";"APAC";163
"2011-4-16";"APAC";1199
"2011-4-17";"APAC";34
"2011-4-18";"APAC";69
"2011-4-19";"APAC";70
"2011-4-20";"APAC";4
"2011-4-21";"APAC";192
"2011-4-22";"APAC";49
"2011-4-23";"APAC";39
"2011-4-24";"APAC";60
"2011-4-25";"APAC";283
"2011-4-26";"APAC";27
"2011-4-27";"APAC";44
"2011-4-28";"APAC";31
"2011-4-29";"APAC";12
"2011-4-30";"APAC";69
"2011-5-1";"APAC";322
"2011-5-2";"APAC";763
"2011-5-3";"APAC";449
"2011-5-4";"APAC";48
"2011-5-5";"APAC";19
"2011-5-6";"APAC";1197
"2011-5-7";"APAC";20
"2011-5-8";"APAC";72
"2011-5-9";"APAC";390
"2011-5-10";"APAC";17
"2011-5-11";"APAC";24
"2011-5-12";"APAC";78
"2011-5-13";"APAC";471
"2011-5-14";"APAC";379
"2011-5-15";"APAC";6
"2011-5-16";"APAC";51
"2011-5-17";"APAC";3
"2011-5-18";"APAC";368
"2011-5-19";"APAC";39
"2011-5-20";"APAC";16
"2011-5-21";"APAC";1288
"2011-5-22";"APAC";36
"2011-5-23";"APAC";390
"2011-5-24";"APAC";1682
"2011-5-25";"APAC";63
"2011-5-26";"APAC";36
"2011-5-27";"APAC";58
"2011-5-28";"APAC";59
"2011-5-29";"APAC";29
"2011-5-30";"APAC";244
"2011-5-31";"APAC";499
"2011-6-1";"APAC";701
"2011-6-2";"APAC";2335
"2011-6-3";"APAC";3449
"2011-6-4";"APAC";9
"2011-6-5";"APAC";67
"2011-6-6";"APAC";526
"2011-6-7";"APAC";2543
"2011-6-8";"APAC";948
"2011-6-9";"APAC";48
"2011-6-10";"APAC";702
"2011-6-11";"APAC";35
"2011-6-12";"APAC";56
"2011-6-13";"APAC";431
"2011-6-14";"APAC";277
"2011-6-15";"APAC";245
"2011-6-16";"APAC";7
"2011-6-17";"APAC";1533
"2011-6-18";"APAC";59
"2011-6-19";"APAC";7
"2011-6-20";"APAC";621
"2011-6-21";"APAC";210
"2011-6-22";"APAC";2560
"2011-6-23";"APAC";31
"2011-6-24";"APAC";1405
"2011-6-25";"APAC";1525
"2011-6-26";"APAC";34
"2011-6-27";"APAC";44
"2011-6-28";"APAC";236
"2011-6-29";"APAC";1700
"2011-6-30";"APAC";495
"2011-7-1";"APAC";90
"2011-7-2";"APAC";104
"2011-7-3";"APAC";33
"2011-7-4";"APAC";270
"2011-7-5";"APAC";133
"2011-7-6";"APAC";143
"2011-7-7";"APAC";136
"2011-7-8";"APAC";421
"2011-7-9";"APAC";29
"2011-7-10";"APAC";61
"2011-7-11";"APAC";148
"2011-7-12";"APAC";568
"2011-7-13";"APAC";38
"2011-7-14";"APAC";30
"2011-7-15";"APAC";27
"2011-7-16";"APAC";1282
"2011-7-17";"APAC";11
"2011-7-18";"APAC";123
"2011-7-19";"APAC";783
"2011-7-20";"APAC";385
"2011-7-21";"APAC";41
"2011-7-22";"APAC";99
"2011-7-23";"APAC";74
"2011-7-24";"APAC";70
"2011-7-25";"APAC";319
"2011-7-26";"APAC";91
"2011-7-27";"APAC";471
"2011-7-28";"APAC";229
"2011-7-29";"APAC";58
"2011-7-30";"APAC";300
"2011-7-31";"APAC";59
"2011-8-1";"APAC";379
"2011-8-2";"APAC";134
"2011-8-3";"APAC";56
"2011-8-4";"APAC";970
"2011-8-5";"APAC";55
"2011-8-6";"APAC";8
"2011-8-7";"APAC";17
"2011-8-8";"APAC";1378
"2011-8-9";"APAC";1336
"2011-8-10";"APAC";565
"2011-8-11";"APAC";972
"2011-8-12";"APAC";87
"2011-8-13";"APAC";108
"2011-8-14";"APAC";10
"2011-8-15";"APAC";517
"2011-8-16";"APAC";368
"2011-8-17";"APAC";365
"2011-8-18";"APAC";1638
"2011-8-19";"APAC";907
"2011-8-20";"APAC";135
"2011-8-21";"APAC";29
"2011-8-22";"APAC";290
"2011-8-23";"APAC";234
"2011-8-24";"APAC";11
"2011-8-25";"APAC";960
"2011-8-26";"APAC";173
"2011-8-27";"APAC";105
"2011-8-28";"APAC";2002
"2011-8-29";"APAC";30
"2011-8-30";"APAC";221
"2011-8-31";"APAC";2957
"2011-9-1";"APAC";1594
"2011-9-2";"APAC";754
"2011-9-3";"APAC";125
"2011-9-4";"APAC";66
"2011-9-5";"APAC";324
"2011-9-6";"APAC";2054
"2011-9-7";"APAC";229
"2011-9-8";"APAC";1530
"2011-9-9";"APAC";108
"2011-9-10";"APAC";174
"2011-9-11";"APAC";346
"2011-9-12";"APAC";667
"2011-9-13";"APAC";189
"2011-9-14";"APAC";14
"2011-9-15";"APAC";215
"2011-9-16";"APAC";25
"2011-9-17";"APAC";141
"2011-9-18";"APAC";14
"2011-9-19";"APAC";678
"2011-9-20";"APAC";147
"2011-9-21";"APAC";7
"2011-9-22";"APAC";2768
"2011-9-23";"APAC";454
"2011-9-24";"APAC";85
"2011-9-25";"APAC";261
"2011-9-26";"APAC";245
"2011-9-27";"APAC";561
"2011-9-28";"APAC";121
"2011-9-29";"APAC";557
"2011-9-30";"APAC";275
"2011-10-1";"APAC";18
"2011-10-2";"APAC";28
"2011-10-3";"APAC";2193
"2011-10-4";"APAC";235
"2011-10-5";"APAC";349
"2011-10-6";"APAC";9229
"2011-10-7";"APAC";515
"2011-10-8";"APAC";810
"2011-10-9";"APAC";101
"2011-10-10";"APAC";259
"2011-10-11";"APAC";7
"2011-10-12";"APAC";124
"2011-10-13";"APAC";553
"2011-10-14";"APAC";1074
"2011-10-15";"APAC";649
"2011-10-16";"APAC";74
"2011-10-17";"APAC";49
"2011-10-18";"APAC";397
"2011-10-19";"APAC";230
"2011-10-20";"APAC";127
"2011-10-21";"APAC";241
"2011-10-22";"APAC";1386
"2011-10-23";"APAC";1263
"2011-10-24";"APAC";116
"2011-10-25";"APAC";101
"2011-10-26";"APAC";364
"2011-10-27";"APAC";2170
"2011-10-28";"APAC";832
"2011-10-29";"APAC";23
"2011-10-30";"APAC";8
"2011-10-31";"APAC";21
"2011-11-1";"APAC";636
"2011-11-2";"APAC";231
"2011-11-3";"APAC";3651
"2011-11-4";"APAC";1693
"2011-11-5";"APAC";75
"2011-11-6";"APAC";1
"2011-11-7";"APAC";968
"2011-11-8";"APAC";28
"2011-11-9";"APAC";2835
"2011-11-10";"APAC";294
"2011-11-11";"APAC";2048
"2011-11-12";"APAC";40
"2011-11-13";"APAC";31
"2011-11-14";"APAC";3391
"2011-11-15";"APAC";1786
"2011-11-16";"APAC";691
"2011-11-17";"APAC";52
"2011-11-18";"APAC";1294
"2011-11-19";"APAC";12
"2011-11-20";"APAC";4
"2011-11-21";"APAC";1025
"2011-11-22";"APAC";65
"2011-11-23";"APAC";14
"2011-11-24";"APAC";132
"2011-11-25";"APAC";251
"2011-11-26";"APAC";8
"2011-11-27";"APAC";47
"2011-11-28";"APAC";705
"2011-11-29";"APAC";1824
"2011-11-30";"APAC";1265
"2011-12-1";"APAC";69
"2011-12-2";"APAC";1791
"2011-12-3";"APAC";159
"2011-12-4";"APAC";70
"2011-12-5";"APAC";956
"2011-12-6";"APAC";3981
"2011-12-7";"APAC";963
"2011-12-8";"APAC";135
"2011-12-9";"APAC";511
"2011-12-10";"APAC";429
"2011-12-11";"APAC";0
"2011-12-12";"APAC";579
"2011-12-13";"APAC";299
"2011-12-14";"APAC";227
"2011-12-15";"APAC";25
"2011-12-16";"APAC";508
"2011-12-17";"APAC";721
"2011-12-18";"APAC";13
"2011-12-19";"APAC";35
"2011-12-20";"APAC";1306
"2011-12-21";"APAC";490
"2011-12-22";"APAC";417
"2011-12-23";"APAC";19
"2011-12-24";"APAC";1515
"2011-12-25";"APAC";3
"2011-12-26";"APAC";199
"2011-12-27";"APAC";76
"2011-12-28";"APAC";851
"2011-12-29";"APAC";1159
"2011-12-30";"APAC";860
"2011-12-31";"APAC";10
"2012-1-1";"APAC";578
"2012-1-2";"APAC";237
"2012-1-3";"APAC";5
"2012-1-4";"APAC";39
"2012-1-5";"APAC";60
"2012-1-6";"APAC";2
"2012-1-7";"APAC";65
"2012-1-8";"APAC";1
"2012-1-9";"APAC";9
"2012-1-10";"APAC";61
"2012-1-11";"APAC";8
"2012-1-12";"APAC";752
"2012-1-13";"APAC";1016
"2012-1-14";"APAC";385
"2012-1-15";"APAC";13
"2012-1-16";"APAC";415
"2012-1-17";"APAC";311
"2012-1-18";"APAC";7
"2012-1-19";"APAC";792
"2012-1-20";"APAC";274
"2012-1-21";"APAC";238
"2012-1-22";"APAC";37
"2012-1-23";"APAC";644
"2012-1-24";"APAC";203
"2012-1-25";"APAC";45
"2012-1-26";"APAC";1368
"2012-1-27";"APAC";553
"2012-1-28";"APAC";38
